category,document_name,main_category,sub_category,detail_category,related_law,clause_count_approx,text_length,file_path
약관에의한계약_기타계약_표준약관,표준약관_0178,약관에의한계약_기타계약,표준약관,표준약관,"정보통신망 이용촉진 및 정보보호 등에 관한 법률, 민법",166,9937,약관에의한계약_기타계약_표준약관/표준약관_0178.txt
약관에의한계약_기타계약_표준약관,표준약관_0204,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 약관의 규제에 관한 법률, 전자문서 및 전자거래 기본법, 전자금융거래법, 전자서명법, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 방문판매 등에 관한 법률, 소비자기본법",153,10630,약관에의한계약_기타계약_표준약관/표준약관_0204.txt
약관에의한계약_기타계약_표준약관,표준약관_0225,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 개인정보보호법, 부가가치세법",96,5628,약관에의한계약_기타계약_표준약관/표준약관_0225.txt
약관에의한계약_기타계약_표준약관,표준약관_0218,약관에의한계약_기타계약,표준약관,표준약관,"상법, 민법, 약사법, 의료기기법",39,4264,약관에의한계약_기타계약_표준약관/표준약관_0218.txt
약관에의한계약_기타계약_표준약관,표준약관_0215,약관에의한계약_기타계약,표준약관,표준약관,"통신비밀보호법, 전기통신사업법, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 개인정보 보호법, 개인정보보호지침",44,3318,약관에의한계약_기타계약_표준약관/표준약관_0215.txt
약관에의한계약_기타계약_표준약관,표준약관_0237,약관에의한계약_기타계약,표준약관,표준약관,"약관의 규제에 관한 법률, 정보통신망 이용촉진 및 정보보호 등에 관한 법률",159,11004,약관에의한계약_기타계약_표준약관/표준약관_0237.txt
약관에의한계약_기타계약_표준약관,표준약관_0209,약관에의한계약_기타계약,표준약관,표준약관,"상법, 자본시장과 금융투자업에 관한 법률, 외국환거래법",32,2206,약관에의한계약_기타계약_표준약관/표준약관_0209.txt
약관에의한계약_기타계약_표준약관,표준약관_0175,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 약관의 규제에 관한 법률, 전자문서 및 전자거래기본법, 전자금융거래법, 전자서명법, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 방문판매 등에 관한 법률, 소비자기본법",151,11568,약관에의한계약_기타계약_표준약관/표준약관_0175.txt
약관에의한계약_기타계약_표준약관,표준약관_0201,약관에의한계약_기타계약,표준약관,표준약관,"할부거래에 관한 법률, 소비자기본법, 전자상거래 등에서의 소비자보호에 관한 법률",80,5587,약관에의한계약_기타계약_표준약관/표준약관_0201.txt
약관에의한계약_기타계약_표준약관,표준약관_0208,약관에의한계약_기타계약,표준약관,표준약관,"전자금융거래법, 자본시장과 금융투자업에 관한 법률, 상법",9,564,약관에의한계약_기타계약_표준약관/표준약관_0208.txt
약관에의한계약_기타계약_표준약관,표준약관_0223,약관에의한계약_기타계약,표준약관,표준약관,"위치정보의 보호 및 이용 등에 관한 법률, 전기통신사업법, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 개인정보 보호법",75,6167,약관에의한계약_기타계약_표준약관/표준약관_0223.txt
약관에의한계약_기타계약_표준약관,표준약관_0203,약관에의한계약_기타계약,표준약관,표준약관,"상법, 자본시장과 금융투자업에 관한 법률",71,6639,약관에의한계약_기타계약_표준약관/표준약관_0203.txt
약관에의한계약_기타계약_표준약관,표준약관_0217,약관에의한계약_기타계약,표준약관,표준약관,"정보통신망 이용촉진 및 정보보호 등에 관한 법률, 개인정보보호법, 약관의 규제에 관한 법률, 전기통신사업법, 통신비밀보호법",101,6699,약관에의한계약_기타계약_표준약관/표준약관_0217.txt
약관에의한계약_기타계약_표준약관,표준약관_0213,약관에의한계약_기타계약,표준약관,표준약관,"상법, 자본시장과 금융투자업에 관한 법률, 전자상거래 등에서의 소비자보호에 관한 법률",10,616,약관에의한계약_기타계약_표준약관/표준약관_0213.txt
약관에의한계약_기타계약_표준약관,표준약관_0216,약관에의한계약_기타계약,표준약관,표준약관,"개인정보 보호법, 개인정보 보호법 시행령, 개인정보의 안전성 확보조치 기준, 표준 개인정보 보호지침",38,1982,약관에의한계약_기타계약_표준약관/표준약관_0216.txt
약관에의한계약_기타계약_표준약관,표준약관_0224,약관에의한계약_기타계약,표준약관,표준약관,"개인정보 보호법, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 전자상거래 등에서의 소비자 보호에 관한 법률",46,3250,약관에의한계약_기타계약_표준약관/표준약관_0224.txt
약관에의한계약_기타계약_표준약관,표준약관_0212,약관에의한계약_기타계약,표준약관,표준약관,"상법, 전자금융거래법, 자본시장과 금융투자업에 관한 법률",10,625,약관에의한계약_기타계약_표준약관/표준약관_0212.txt
약관에의한계약_기타계약_표준약관,표준약관_0267,약관에의한계약_기타계약,표준약관,표준약관,"은행법, 여신전문금융업법, 보증인 보호를 위한 특별법",32,2754,약관에의한계약_기타계약_표준약관/표준약관_0267.txt
약관에의한계약_기타계약_표준약관,표준약관_0219,약관에의한계약_기타계약,표준약관,표준약관,"약관의 규제에 관한 법률, 전자상거래 등에서의 소비자보호에 관한 법률, 전자서명법, 개인정보보호법, 전기통신기본법, 전기통신사업법, 방송통신심의위원회 정보통신에 관한 심의규정, 저작권법",98,6183,약관에의한계약_기타계약_표준약관/표준약관_0219.txt
약관에의한계약_기타계약_표준약관,표준약관_0232,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 약관의 규제에 관한 법률, 게임산업진흥에 관한 법률, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 콘텐츠산업진흥법",242,17384,약관에의한계약_기타계약_표준약관/표준약관_0232.txt
약관에의한계약_기타계약_표준약관,표준약관_0234,약관에의한계약_기타계약,표준약관,표준약관,"전자금융거래법, 전자상거래 등에서의 소비자 보호에 관한 법률, 여신전문금융업법, 약관의 규제에 관한 법률",53,4112,약관에의한계약_기타계약_표준약관/표준약관_0234.txt
약관에의한계약_기타계약_표준약관,표준약관_0261,약관에의한계약_기타계약,표준약관,표준약관,"상법, 금융실명거래 및 비밀보장에 관한 법률, 소득세법, 약관의 규제에 관한 법률",32,1919,약관에의한계약_기타계약_표준약관/표준약관_0261.txt
약관에의한계약_기타계약_표준약관,표준약관_0231,약관에의한계약_기타계약,표준약관,표준약관,"변호사법, 민사소송법, 민법",39,2336,약관에의한계약_기타계약_표준약관/표준약관_0231.txt
약관에의한계약_기타계약_표준약관,표준약관_0197,약관에의한계약_기타계약,표준약관,표준약관,개인정보 보호법,90,9389,약관에의한계약_기타계약_표준약관/표준약관_0197.txt
약관에의한계약_기타계약_표준약관,표준약관_0278,약관에의한계약_기타계약,표준약관,표준약관,"개인정보 보호법, 개인정보 보호법 시행령, 개인정보의 안전성 확보조치 기준, 표준 개인정보 보호지침",44,2357,약관에의한계약_기타계약_표준약관/표준약관_0278.txt
약관에의한계약_기타계약_표준약관,표준약관_0230,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 약관의 규제 등에 관한 법률, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 개인정보보호법",93,5402,약관에의한계약_기타계약_표준약관/표준약관_0230.txt
약관에의한계약_기타계약_표준약관,표준약관_0245,약관에의한계약_기타계약,표준약관,표준약관,"식물신품종보호법, 민법",69,3525,약관에의한계약_기타계약_표준약관/표준약관_0245.txt
약관에의한계약_기타계약_표준약관,표준약관_0229,약관에의한계약_기타계약,표준약관,표준약관,"은행법, 금융소비자보호에 관한 법률, 금융실명거래 및 비밀보장에 관한 법률",102,7868,약관에의한계약_기타계약_표준약관/표준약관_0229.txt
약관에의한계약_기타계약_표준약관,표준약관_0288,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 개인정보 보호법, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 약관의 규제에 관한 법률",147,8555,약관에의한계약_기타계약_표준약관/표준약관_0288.txt
약관에의한계약_기타계약_표준약관,표준약관_0238,약관에의한계약_기타계약,표준약관,표준약관,"개인정보 보호법, 정보통신망 이용촉진 및 정보보호 등에 관한 법률",117,8250,약관에의한계약_기타계약_표준약관/표준약관_0238.txt
약관에의한계약_기타계약_표준약관,표준약관_0199,약관에의한계약_기타계약,표준약관,표준약관,"위치정보의 보호 및 이용 등에 관한 법률, 전기통신사업법, 개인정보보호법",88,5123,약관에의한계약_기타계약_표준약관/표준약관_0199.txt
약관에의한계약_기타계약_표준약관,표준약관_0291,약관에의한계약_기타계약,표준약관,표준약관,"약관의 규제에 관한 법률, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 전기통신사업법,  전자상거래 등에서의 소비자보호에 관한 법률, 개인정보보호법",144,8924,약관에의한계약_기타계약_표준약관/표준약관_0291.txt
약관에의한계약_기타계약_표준약관,표준약관_0190,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 약관의 규제에 관한 법률, 전자문서 및 전자거래기본법, 전자금융거래법, 전자서명법, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 방문판매 등에 관한 법률, 소비자기본법",139,10665,약관에의한계약_기타계약_표준약관/표준약관_0190.txt
약관에의한계약_기타계약_표준약관,표준약관_0262,약관에의한계약_기타계약,표준약관,표준약관,"근로기준법, 주택법, 부동산등기법, ",48,3264,약관에의한계약_기타계약_표준약관/표준약관_0262.txt
약관에의한계약_기타계약_표준약관,표준약관_0228,약관에의한계약_기타계약,표준약관,표준약관,"관광진흥법, 전자상거래 등에서의 소비자보호에 관한 법률, 개인정보 보호법",188,12632,약관에의한계약_기타계약_표준약관/표준약관_0228.txt
약관에의한계약_기타계약_표준약관,표준약관_0270,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 상법, 민법, 약관의 규제에 관한 법률",49,2677,약관에의한계약_기타계약_표준약관/표준약관_0270.txt
약관에의한계약_기타계약_표준약관,표준약관_0239,약관에의한계약_기타계약,표준약관,표준약관,"전자서명법, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 개인정보 보호법",169,12751,약관에의한계약_기타계약_표준약관/표준약관_0239.txt
약관에의한계약_기타계약_표준약관,표준약관_0243,약관에의한계약_기타계약,표준약관,표준약관,"식물신품종보호법, 민법",67,2937,약관에의한계약_기타계약_표준약관/표준약관_0243.txt
약관에의한계약_기타계약_표준약관,표준약관_0305,약관에의한계약_기타계약,표준약관,표준약관,"정보통신망 이용촉진 및 정보보호 등에 관한 법률, 개인정보 보호법, 전자상거래 등에서의 소비자보호에 관한 법률, 통신비밀보호법, 전자문서 및 전자거래 기본법",56,3301,약관에의한계약_기타계약_표준약관/표준약관_0305.txt
약관에의한계약_기타계약_표준약관,표준약관_0275,약관에의한계약_기타계약,표준약관,표준약관,"방송법, 방송광고판매대행 등에 관한 법률, 민법",39,1858,약관에의한계약_기타계약_표준약관/표준약관_0275.txt
약관에의한계약_기타계약_표준약관,표준약관_0258,약관에의한계약_기타계약,표준약관,표준약관,"의료법, 소비자기본법, 의료사고 피해구제 및 의료분쟁 조정 등에 관한 법률",44,2331,약관에의한계약_기타계약_표준약관/표준약관_0258.txt
약관에의한계약_기타계약_표준약관,표준약관_0247,약관에의한계약_기타계약,표준약관,표준약관,"상법, 민법, 금융실명법, 전자금융거래법",131,13253,약관에의한계약_기타계약_표준약관/표준약관_0247.txt
약관에의한계약_기타계약_표준약관,표준약관_0280,약관에의한계약_기타계약,표준약관,표준약관,"위치정보의 보호 및 이용 등에 관한 법률, 정보통신망 이용촉진 및 정보보호 등에 관한 법률",89,4990,약관에의한계약_기타계약_표준약관/표준약관_0280.txt
약관에의한계약_기타계약_표준약관,표준약관_0276,약관에의한계약_기타계약,표준약관,표준약관,"민법, 상법",16,1011,약관에의한계약_기타계약_표준약관/표준약관_0276.txt
약관에의한계약_기타계약_표준약관,표준약관_0272,약관에의한계약_기타계약,표준약관,표준약관,"약관의 규제에 관한 법률, 정보통신망 이용촉진 및 정보보호 등에 관한 법률",198,14534,약관에의한계약_기타계약_표준약관/표준약관_0272.txt
약관에의한계약_기타계약_표준약관,표준약관_0244,약관에의한계약_기타계약,표준약관,표준약관,"식물신품종보호법, 민법",107,10214,약관에의한계약_기타계약_표준약관/표준약관_0244.txt
약관에의한계약_기타계약_표준약관,표준약관_0299,약관에의한계약_기타계약,표준약관,표준약관,"개인정보 보호법, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 개인정보 보호법 시행령",8,242,약관에의한계약_기타계약_표준약관/표준약관_0299.txt
약관에의한계약_기타계약_표준약관,표준약관_0296,약관에의한계약_기타계약,표준약관,표준약관,"화물자동차운수사업법, 상법, 개인정보보호법, 약관의 규제에 관한 법률",157,9869,약관에의한계약_기타계약_표준약관/표준약관_0296.txt
약관에의한계약_기타계약_표준약관,표준약관_0198,약관에의한계약_기타계약,표준약관,표준약관,"약관의 규제에 관한 법률, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 저작권법",158,11309,약관에의한계약_기타계약_표준약관/표준약관_0198.txt
약관에의한계약_기타계약_표준약관,표준약관_0344,약관에의한계약_기타계약,표준약관,표준약관,"개인정보보호법, 개인정보보호법 시행령",39,2711,약관에의한계약_기타계약_표준약관/표준약관_0344.txt
약관에의한계약_기타계약_표준약관,표준약관_0246,약관에의한계약_기타계약,표준약관,표준약관,"은행법, 상법, 금융소비자 보호에 관한 법률, 여신전문금융업법, 어음법, 수표법",121,11158,약관에의한계약_기타계약_표준약관/표준약관_0246.txt
약관에의한계약_기타계약_표준약관,표준약관_0317,약관에의한계약_기타계약,표준약관,표준약관,"개인정보 보호법, 전자상거래 등에서의 소비자 보호에 관한 법률, 개인정보보호법 시행령",98,7190,약관에의한계약_기타계약_표준약관/표준약관_0317.txt
약관에의한계약_기타계약_표준약관,표준약관_0236,약관에의한계약_기타계약,표준약관,표준약관,"위치정보의 보호 및 이용 등에 관한 법률, 소비자기본법, 전기통신사업법",87,4858,약관에의한계약_기타계약_표준약관/표준약관_0236.txt
약관에의한계약_기타계약_표준약관,표준약관_0303,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 전자문서 및 전자거래 기본법, 약관의 규제에 관한 법률",17,744,약관에의한계약_기타계약_표준약관/표준약관_0303.txt
약관에의한계약_기타계약_표준약관,표준약관_0240,약관에의한계약_기타계약,표준약관,표준약관,"위치정보의 보호 및 이용 등에 관한 법률, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 전기통신사업법, 개인정보보호법",113,8187,약관에의한계약_기타계약_표준약관/표준약관_0240.txt
약관에의한계약_기타계약_표준약관,표준약관_0292,약관에의한계약_기타계약,표준약관,표준약관,"개인정보보호법, 전자상거래 등에서의 소비자 보호에 관한 법률, 통신비밀보호법",74,5428,약관에의한계약_기타계약_표준약관/표준약관_0292.txt
약관에의한계약_기타계약_표준약관,표준약관_0298,약관에의한계약_기타계약,표준약관,표준약관,"개인정보 보호법, 의료법, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 전자상거래 등에서의 소비자보호에 관한 법률, 신용정보의 이용 및 보호에 관한 법률, 통신비밀보호법",32,1807,약관에의한계약_기타계약_표준약관/표준약관_0298.txt
약관에의한계약_기타계약_표준약관,표준약관_0311,약관에의한계약_기타계약,표준약관,표준약관,"개인정보보호법, 전자상거래 등에서의 소비자보호에 관한 법률, 전자금융거래법, 위치정보의 보호 및 이용 등에 관한 법률",66,3292,약관에의한계약_기타계약_표준약관/표준약관_0311.txt
약관에의한계약_기타계약_표준약관,표준약관_0287,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 약관의 규제에 관한 법률",134,7707,약관에의한계약_기타계약_표준약관/표준약관_0287.txt
약관에의한계약_기타계약_표준약관,표준약관_0294,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 전자서명법, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 약관의 규제에 관한 법률",207,13246,약관에의한계약_기타계약_표준약관/표준약관_0294.txt
약관에의한계약_기타계약_표준약관,표준약관_0273,약관에의한계약_기타계약,표준약관,표준약관,"정보통신망 이용촉진 및 정보보호 등에 관한 법률, 개인정보 보호법, 전자상거래 등에서의 소비자보호에 관한 법률, 약관의 규제에 관한 법률, 전자상거래 등에서의 소비자보호에 관한 법률, 방문판매 등에 관한 법률, 소비자보호법",104,4215,약관에의한계약_기타계약_표준약관/표준약관_0273.txt
약관에의한계약_기타계약_표준약관,표준약관_0268,약관에의한계약_기타계약,표준약관,표준약관,"상법, 여신전문금융업법",61,4625,약관에의한계약_기타계약_표준약관/표준약관_0268.txt
약관에의한계약_기타계약_표준약관,표준약관_0260,약관에의한계약_기타계약,표준약관,표준약관,"은행법, 예금자보호법, 상법",59,3792,약관에의한계약_기타계약_표준약관/표준약관_0260.txt
약관에의한계약_기타계약_표준약관,표준약관_0308,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 전자서명법, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 방문판매 등에 관한 법률, 소비자보호법",146,8151,약관에의한계약_기타계약_표준약관/표준약관_0308.txt
약관에의한계약_기타계약_표준약관,표준약관_0313,약관에의한계약_기타계약,표준약관,표준약관,"정보통신망 이용촉진 및 정보보호 등에 관한 법률, 전자상거래 등에서의 소비자보호에 관한 법률, 약관의 규제에 관한 법률",141,8974,약관에의한계약_기타계약_표준약관/표준약관_0313.txt
약관에의한계약_기타계약_표준약관,표준약관_0315,약관에의한계약_기타계약,표준약관,표준약관,"대중문화예술산업발전법, 저작권법, 상표법, 독점규제 및 공정거래에 관한 법률",46,4479,약관에의한계약_기타계약_표준약관/표준약관_0315.txt
약관에의한계약_기타계약_표준약관,표준약관_0345,약관에의한계약_기타계약,표준약관,표준약관,"개인정보 보호법, 개인정보 보호법 시행령, 개인정보의 안전성 확보조치 기준, 약관의 규제에 관한 법률",43,2453,약관에의한계약_기타계약_표준약관/표준약관_0345.txt
약관에의한계약_기타계약_표준약관,표준약관_0314,약관에의한계약_기타계약,표준약관,표준약관,"위치정보의 보호 및 이용 등에 관한 법률, 콘텐츠산업 진흥법, 전자상거래 등에서의 소비자보호에 관한 법률, 소비자기본법, 약관의 규제에 관한 법률",91,5391,약관에의한계약_기타계약_표준약관/표준약관_0314.txt
약관에의한계약_기타계약_표준약관,표준약관_0300,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 개인정보 보호법, 정보통신망 이용촉진 및 정보보호 등에 관한 법률",127,5860,약관에의한계약_기타계약_표준약관/표준약관_0300.txt
약관에의한계약_기타계약_표준약관,표준약관_0319,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 개인정보 보호법, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 약관의 규제에 관한 법률",56,2723,약관에의한계약_기타계약_표준약관/표준약관_0319.txt
약관에의한계약_기타계약_표준약관,표준약관_0306,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 전자서명법, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 방문판매 등에 관한 법률, 소비자보호법",146,8114,약관에의한계약_기타계약_표준약관/표준약관_0306.txt
약관에의한계약_기타계약_표준약관,표준약관_0289,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 개인정보 보호법, 약관의 규제에 관한 법률",147,8539,약관에의한계약_기타계약_표준약관/표준약관_0289.txt
약관에의한계약_기타계약_표준약관,표준약관_0334,약관에의한계약_기타계약,표준약관,표준약관,"약관의 규제에 관한 법률, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 전자상거래 등에서의 소비자보호에 관한 법률",124,9481,약관에의한계약_기타계약_표준약관/표준약관_0334.txt
약관에의한계약_기타계약_표준약관,표준약관_0343,약관에의한계약_기타계약,표준약관,표준약관,"개인정보 보호법, 근로기준법, 정보통신망 이용촉진 및 정보보호 등에 관한 법률",37,2571,약관에의한계약_기타계약_표준약관/표준약관_0343.txt
약관에의한계약_기타계약_표준약관,표준약관_0310,약관에의한계약_기타계약,표준약관,표준약관,"약관의 규제에 관한 법률, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 저작권법, 청소년 보호법",139,9450,약관에의한계약_기타계약_표준약관/표준약관_0310.txt
약관에의한계약_기타계약_표준약관,표준약관_0324,약관에의한계약_기타계약,표준약관,표준약관,"정보통신망 이용촉진 및 정보보호 등에 관한 법률, 개인정보 보호법, 전자문서 및 전자거래 기본법",16,830,약관에의한계약_기타계약_표준약관/표준약관_0324.txt
약관에의한계약_기타계약_표준약관,표준약관_0297,약관에의한계약_기타계약,표준약관,표준약관,"신탁법, 상법, 건설산업기본법",89,4351,약관에의한계약_기타계약_표준약관/표준약관_0297.txt
약관에의한계약_기타계약_표준약관,표준약관_0341,약관에의한계약_기타계약,표준약관,표준약관,"개인정보 보호법, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 전자서명법",20,2504,약관에의한계약_기타계약_표준약관/표준약관_0341.txt
약관에의한계약_기타계약_표준약관,표준약관_0371,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 소비자기본법, 약관의 규제에 관한 법률",146,8120,약관에의한계약_기타계약_표준약관/표준약관_0371.txt
약관에의한계약_기타계약_표준약관,표준약관_0366,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 약관의 규제에 관한 법률",136,10545,약관에의한계약_기타계약_표준약관/표준약관_0366.txt
약관에의한계약_기타계약_표준약관,표준약관_0309,약관에의한계약_기타계약,표준약관,표준약관,"정보통신망 이용촉진 및 정보보호 등에 관한 법률, 개인정보보호법, 통신비밀보호법, 전기통신사업법",88,8029,약관에의한계약_기타계약_표준약관/표준약관_0309.txt
약관에의한계약_기타계약_표준약관,표준약관_0307,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률 전자서명법, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 방문판매 등에 관한 법률, 소비자보호법, 개인정보 보호법",108,7258,약관에의한계약_기타계약_표준약관/표준약관_0307.txt
약관에의한계약_기타계약_표준약관,표준약관_0329,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 약관의 규제에 관한 법률, 전자문서 및 전자거래 기본법",78,5181,약관에의한계약_기타계약_표준약관/표준약관_0329.txt
약관에의한계약_기타계약_표준약관,표준약관_0333,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 약관의 규제에 관한 법률, 정보통신망 이용촉진 및 정보보호 등에 관한 법률",95,8633,약관에의한계약_기타계약_표준약관/표준약관_0333.txt
약관에의한계약_기타계약_표준약관,표준약관_0361,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 개인정보 보호법, 약관의 규제에 관한 법률",94,5989,약관에의한계약_기타계약_표준약관/표준약관_0361.txt
약관에의한계약_기타계약_표준약관,표준약관_0322,약관에의한계약_기타계약,표준약관,표준약관,전자상거래 등에서의 소비자보호에 관한 법률,76,5991,약관에의한계약_기타계약_표준약관/표준약관_0322.txt
약관에의한계약_기타계약_표준약관,표준약관_0312,약관에의한계약_기타계약,표준약관,표준약관,"위치정보의 보호 및 이용 등에 관한 법률, 정보통신망 이용촉진 및 정보보호 등에 관한 법률, 개인정보 보호법, 약관의 규제에 관한 법률",99,6114,약관에의한계약_기타계약_표준약관/표준약관_0312.txt
약관에의한계약_기타계약_표준약관,표준약관_0325,약관에의한계약_기타계약,표준약관,표준약관,"문화예술진흥법, 저작권법, 대중문화예술산업발전법",111,8058,약관에의한계약_기타계약_표준약관/표준약관_0325.txt
약관에의한계약_기타계약_표준약관,표준약관_0363,약관에의한계약_기타계약,표준약관,표준약관,"은행법, 금융소비자보호법, 대부업 등의 등록 및 금융이용자 보호에 관한 법률, 약관의 규제에 관한 법률",124,11157,약관에의한계약_기타계약_표준약관/표준약관_0363.txt
약관에의한계약_기타계약_표준약관,표준약관_0360,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자보호에 관한 법률, 약관의 규제 등에 관한 법률, 정보통신망 이용촉진 및 정보보호 등에 관한 법률",92,5763,약관에의한계약_기타계약_표준약관/표준약관_0360.txt
약관에의한계약_기타계약_표준약관,표준약관_0320,약관에의한계약_기타계약,표준약관,표준약관,전자상거래 등에서의 소비자보호에 관한 법률,100,7603,약관에의한계약_기타계약_표준약관/표준약관_0320.txt
약관에의한계약_기타계약_표준약관,표준약관_0337,약관에의한계약_기타계약,표준약관,표준약관,"정보통신망 이용촉진 및 정보보호 등에 관한 법률, 개인정보보호법, 전자상거래 등에서의 소비자보호에 관한 법률, 약관의 규제에 관한 법률",118,8190,약관에의한계약_기타계약_표준약관/표준약관_0337.txt
약관에의한계약_기타계약_표준약관,표준약관_0321,약관에의한계약_기타계약,표준약관,표준약관,전자상거래 등에서의 소비자보호에 관한 법률,77,5475,약관에의한계약_기타계약_표준약관/표준약관_0321.txt
약관에의한계약_기타계약_표준약관,표준약관_0327,약관에의한계약_기타계약,표준약관,표준약관,"방문판매 등에 관한 법률, 할부거래에 관한 법률, 전자문서 및 전자거래 기본법, 약관의 규제에 관한 법률",71,5243,약관에의한계약_기타계약_표준약관/표준약관_0327.txt
약관에의한계약_기타계약_표준약관,표준약관_0356,약관에의한계약_기타계약,표준약관,표준약관,"전자서명법, 전자문서 및 전자거래 기본법, 개인정보 보호법, 약관의 규제에 관한 법률",154,11794,약관에의한계약_기타계약_표준약관/표준약관_0356.txt
약관에의한계약_기타계약_표준약관,표준약관_0323,약관에의한계약_기타계약,표준약관,표준약관,"전자상거래 등에서의 소비자 보호에 관한 법률, 약관의 규제에 관한 법률, 전자거래기본법, 전자서명법, 정보통신망 이용 촉진 및 정보보호 등에 관한 법률, 소비자기본법",181,14050,약관에의한계약_기타계약_표준약관/표준약관_0323.txt
약관에의한계약_기타계약_표준약관,표준약관_0331,약관에의한계약_기타계약,표준약관,표준약관,"할부거래에 관한 법률, 방문판매 등에 관한 법률, 상법",65,3206,약관에의한계약_기타계약_표준약관/표준약관_0331.txt
약관에의한계약_기타계약_표준약관,표준약관_0346,약관에의한계약_기타계약,표준약관,표준약관,"공인중개사법, 공인중개사법 시행령, 민법, 약관의 규제에 관한 법률",95,5777,약관에의한계약_기타계약_표준약관/표준약관_0346.txt
약관에의한계약_기타계약_표준약관,표준약관_0338,약관에의한계약_기타계약,표준약관,표준약관,"정보통신망 이용촉진 및 정보보호등에 관한 법률, 개인정보보호법, 전자상거래 등에서의 소비자보호에 관한 법률, 약관의 규제에 관한 법률",99,6375,약관에의한계약_기타계약_표준약관/표준약관_0338.txt
약관에의한계약_기타계약_표준약관,표준약관_0351,약관에의한계약_기타계약,표준약관,표준약관,"정보통신망 이용촉진 및 정보보호 등에 관한 법률, 개인정보 보호법, 전자상거래 등에서의 소비자보호에 관한 법률, 약관의 규제에 관한 법률",89,6701,약관에의한계약_기타계약_표준약관/표준약관_0351.txt
